model,mnist_c_variant,accuracy,model_type
2022-07-04_212353,identity,0.9832,TinyCNN_PreTrained
2022-07-04_212353,pixelate,0.922,TinyCNN_PreTrained
2022-07-04_212353,dotted_line,0.802,TinyCNN_PreTrained
2022-07-04_212353,gaussian_blur,0.5575,TinyCNN_PreTrained
2022-07-04_212353,elastic_transform,0.75,TinyCNN_PreTrained
2022-07-04_212353,jpeg_compression,0.9782,TinyCNN_PreTrained
2022-07-04_212353,speckle_noise,0.8227,TinyCNN_PreTrained
2022-07-04_212353,glass_blur,0.7639,TinyCNN_PreTrained
2022-07-04_212353,spatter,0.9589,TinyCNN_PreTrained
2022-07-04_212353,translate,0.3899,TinyCNN_PreTrained
2022-07-04_212353,fog,0.256,TinyCNN_PreTrained
2022-07-04_212353,shear,0.9398,TinyCNN_PreTrained
2022-07-04_212353,scale,0.7705,TinyCNN_PreTrained
2022-07-04_212353,zigzag,0.6667,TinyCNN_PreTrained
2022-07-04_212353,defocus_blur,0.4294,TinyCNN_PreTrained
2022-07-04_212353,gaussian_noise,0.0983,TinyCNN_PreTrained
2022-07-04_212353,contrast,0.1207,TinyCNN_PreTrained
2022-07-04_212353,canny_edges,0.3468,TinyCNN_PreTrained
2022-07-04_212353,zoom_blur,0.9087,TinyCNN_PreTrained
2022-07-04_212353,line,0.7699,TinyCNN_PreTrained
2022-07-04_212353,pessimal_noise,0.7927,TinyCNN_PreTrained
2022-07-04_212353,rotate,0.869,TinyCNN_PreTrained
2022-07-04_212353,brightness,0.3548,TinyCNN_PreTrained
2022-07-04_212353,shot_noise,0.7589,TinyCNN_PreTrained
2022-07-04_212353,saturate,0.6438,TinyCNN_PreTrained
2022-07-04_212353,motion_blur,0.744,TinyCNN_PreTrained
2022-07-04_212353,snow,0.399,TinyCNN_PreTrained
2022-07-04_212353,inverse,0.1646,TinyCNN_PreTrained
2022-07-04_212353,impulse_noise,0.1217,TinyCNN_PreTrained
2022-07-04_212353,stripe,0.3621,TinyCNN_PreTrained
2022-07-04_212353,quantize,0.9483,TinyCNN_PreTrained
2022-07-04_212353,frost,0.3518,TinyCNN_PreTrained
