model,mnist_c_variant,accuracy,model_type
2022-07-04_213244,identity,0.9848,TinyCNN_PreTrained
2022-07-04_213244,pixelate,0.9144,TinyCNN_PreTrained
2022-07-04_213244,dotted_line,0.8211,TinyCNN_PreTrained
2022-07-04_213244,gaussian_blur,0.5602,TinyCNN_PreTrained
2022-07-04_213244,elastic_transform,0.7557,TinyCNN_PreTrained
2022-07-04_213244,jpeg_compression,0.9774,TinyCNN_PreTrained
2022-07-04_213244,speckle_noise,0.8275,TinyCNN_PreTrained
2022-07-04_213244,glass_blur,0.7858,TinyCNN_PreTrained
2022-07-04_213244,spatter,0.9595,TinyCNN_PreTrained
2022-07-04_213244,translate,0.4136,TinyCNN_PreTrained
2022-07-04_213244,fog,0.2714,TinyCNN_PreTrained
2022-07-04_213244,shear,0.9418,TinyCNN_PreTrained
2022-07-04_213244,scale,0.779,TinyCNN_PreTrained
2022-07-04_213244,zigzag,0.6919,TinyCNN_PreTrained
2022-07-04_213244,defocus_blur,0.4176,TinyCNN_PreTrained
2022-07-04_213244,gaussian_noise,0.1203,TinyCNN_PreTrained
2022-07-04_213244,contrast,0.1226,TinyCNN_PreTrained
2022-07-04_213244,canny_edges,0.4132,TinyCNN_PreTrained
2022-07-04_213244,zoom_blur,0.907,TinyCNN_PreTrained
2022-07-04_213244,line,0.776,TinyCNN_PreTrained
2022-07-04_213244,pessimal_noise,0.8211,TinyCNN_PreTrained
2022-07-04_213244,rotate,0.8776,TinyCNN_PreTrained
2022-07-04_213244,brightness,0.3093,TinyCNN_PreTrained
2022-07-04_213244,shot_noise,0.7693,TinyCNN_PreTrained
2022-07-04_213244,saturate,0.5982,TinyCNN_PreTrained
2022-07-04_213244,motion_blur,0.7391,TinyCNN_PreTrained
2022-07-04_213244,snow,0.3739,TinyCNN_PreTrained
2022-07-04_213244,inverse,0.1216,TinyCNN_PreTrained
2022-07-04_213244,impulse_noise,0.1987,TinyCNN_PreTrained
2022-07-04_213244,stripe,0.3294,TinyCNN_PreTrained
2022-07-04_213244,quantize,0.9518,TinyCNN_PreTrained
2022-07-04_213244,frost,0.2939,TinyCNN_PreTrained
