,model,mnist_c_variant,accuracy
0,2022-04-19_194505_LCL5_d2__it11250_e2.pt,spatter,0.9584
1,2022-04-19_194505_LCL5_d2__it11250_e2.pt,shot_noise,0.9797
2,2022-04-19_194505_LCL5_d2__it11250_e2.pt,pessimal_noise,0.9418
3,2022-04-19_194505_LCL5_d2__it11250_e2.pt,identity,0.9909
4,2022-04-19_194505_LCL5_d2__it11250_e2.pt,dotted_line,0.9787
5,2022-04-19_194505_LCL5_d2__it11250_e2.pt,impulse_noise,0.9699
6,2022-04-19_194505_LCL5_d2__it11250_e2.pt,line,0.9097
7,2022-04-19_194505_LCL5_d2__it11250_e2.pt,gaussian_noise,0.974
